seed	n_atoms	n_heavy_atoms	n_confs	smiles	mapped_smiles
104006127	36	28	47	O=C1C(I)=CC(=C(c2cc(I)c([O-])c(I)c2)c2ccccc2C(=O)[O-])C=C1I	[H:32][c:18]1[c:17]([c:21]([c:27]([c:28]([c:22]1[H:36])[C:16](=[C:15]2[C:11](=[C:13]([C:9](=[O:1])[C:14](=[C:12]2[H:30])[I:6])[I:5])[H:29])[c:26]3[c:19]([c:24]([c:23]([c:25]([c:20]3[H:34])[I:8])[O-:4])[I:7])[H:33])[C:10](=[O:2])[O-:3])[H:35])[H:31]
440719288	27	19	50	Cc1cc(NNC(N)=S)n2nc(C(F)(F)F)nc2n1	[H:20][C:12]1=[C:13]([N:15]2[C:9](=[N:5][C:11](=[N:7]2)[C:19]([F:1])([F:2])[F:3])[N:6]=[C:10]1[C:18]([H:25])([H:26])[H:27])[N:17]([H:24])[N:16]([H:23])[C:8](=[S:4])[N:14]([H:21])[H:22]
438643134	50	27	50	O=C1N=C(CSC2CCOCC2)N=C2C=C(OC[C@H]3CCOC3)C=C(F)C12	[H:28][C:12]1=[C:14]([C:13](=[C:15]([C:17]2([C:11]1=[N:4][C:10](=[N:3][C:9]2=[O:1])[C:16]([H:30])([H:31])[S:8][C:23]3([C:21]([C:18]([O:5][C:19]([C:22]3([H:41])[H:42])([H:35])[H:36])([H:33])[H:34])([H:39])[H:40])[H:43])[H:32])[F:2])[H:29])[O:6][C:24]([H:44])([H:45])[C@:27]4([C:26]([C:20]([O:7][C:25]4([H:46])[H:47])([H:37])[H:38])([H:48])[H:49])[H:50]
252159385	49	29	50	NC1=NC2(CO1)c1cc(-c3cccc(F)c3F)ccc1OC1(CCC1)C21COC1	[H:30][c:8]1[c:12]([c:18]([c:15]([c:14]([c:9]1[H:31])[F:1])[F:2])[c:17]2[c:11]([c:10]([c:16]3[c:19]([c:13]2[H:35])[C:27]4([C:21]([O:4][C:7](=[N:3]4)[N:20]([H:36])[H:37])([H:38])[H:39])[C:29]5([C:22]([O:5][C:23]5([H:42])[H:43])([H:40])[H:41])[C:28]6([O:6]3)[C:25]([C:24]([C:26]6([H:48])[H:49])([H:44])[H:45])([H:46])[H:47])[H:32])[H:33])[H:34]
104067993	45	29	50	Cn1cc2c(nc(NC(=O)Nc3ccc[n+](C)c3)n3nc(-c4ccco4)nc23)n1	[H:35][c:19]1[c:18]([c:20]([c:22]([n+:27]([c:21]1[H:36])[C:29]([H:43])([H:44])[H:45])[H:37])[N:25]([H:39])[C:7](=[O:1])[N:23]([H:38])[C:11]2=[N:5][C:9]3=[N:3][N:26]([C:17](=[C:16]3[C:10]4=[N:4][C:8](=[N:2][N:24]42)[C:15]5=[C:14]([C:13](=[C:12]([O:6]5)[H:30])[H:31])[H:32])[H:33])[C:28]([H:40])([H:41])[H:42])[H:34]
135289309	29	20	50	NC1=CC=C2C=CC(=O)C13C(=O)C(S(=O)(=O)O)OC=C23	[H:24][C:11]1=[C:10]([C:7](=[O:1])[C:18]23[C:15](=[C:9]([O:5][C:19]([C:8]2=[O:2])([H:29])[S:20](=[O:3])(=[O:4])[O:6][H:21])[H:22])[C:14]1=[C:12]([C:13](=[C:16]3[N:17]([H:27])[H:28])[H:26])[H:25])[H:23]
104100696	31	18	50	O=C1C2=C(CCCC2)S(=O)(=O)N1c1cc[nH+]cc1	[H:19][c:7]1[c:10]([n+:13]([c:11]([c:8]([c:9]1[N:12]2[C:4](=[O:1])[C:5]3=[C:6]([S:18]2(=[O:2])=[O:3])[C:15]([C:17]([C:16]([C:14]3([H:24])[H:25])([H:28])[H:29])([H:30])[H:31])([H:26])[H:27])[H:20])[H:22])[H:23])[H:21]
135229455	38	25	50	CC(/C=C\C=C(C)/C=C\c1c(F)c(F)c(N=[N+]=[N-])c(F)c1F)=C/C=O	[H:32]/[C:15](=[C:13](\[H:30])/[C:17](=[C:14](/[H:31])\[C:11](=[C:12](\[H:29])/[C:16](=[C:10](/[H:27])\[C:9](=[O:2])[H:26])/[C:24]([H:33])([H:34])[H:35])\[H:28])/[C:25]([H:36])([H:37])[H:38])/[c:23]1[c:20]([c:18]([c:22]([c:19]([c:21]1[F:6])[F:4])[N:7]=[N+:8]=[N-:1])[F:3])[F:5]
104143178	28	19	50	c1n[nH]cc1-c1cnc2ncc(-c3cn[nH]c3)n2c1	[H:23][C:9]1=[C:16]([N:19]2[C:15](=[C:12]([C:7](=[N:3][C:8]2=[N:4]1)[H:22])[C:10]3=[C:13]([N:17]([N:1]=[C:5]3[H:20])[H:27])[H:24])[H:26])[C:11]4=[C:14]([N:18]([N:2]=[C:6]4[H:21])[H:28])[H:25]
135263238	38	18	50	[O-]c1c(N2CCCCC2)[c+]([O-])[c+]1N1CCCCC1	[H:35][C:17]1([C:13]([C:9]([N:7]([C:10]([C:14]1([H:29])[H:30])([H:21])[H:22])[C:4]2=[C:3]([C+:6]([C+:5]2[O-:2])[N:8]3[C:11]([C:15]([C:18]([C:16]([C:12]3([H:25])[H:26])([H:33])[H:34])([H:37])[H:38])([H:31])[H:32])([H:23])[H:24])[O-:1])([H:19])[H:20])([H:27])[H:28])[H:36]
135212438	37	17	50	CC(=O)OC(C#N)CCP(C)(=O)OCC(C)C	[H:18][C:8]([H:19])([H:20])[C:7](=[O:2])[O:5][C:12]([H:29])([C:4]#[N:1])[C:13]([H:30])([H:31])[C:16]([H:36])([H:37])[P:17](=[O:3])([C:15]([H:33])([H:34])[H:35])[O:6][C:11]([H:27])([H:28])[C:14]([H:32])([C:9]([H:21])([H:22])[H:23])[C:10]([H:24])([H:25])[H:26]
135128051	31	22	50	[N-]=[N+]=NS(=O)(=O)c1ccc2ccc3cccc4ccc1c2c34	[H:23][c:6]1[c:8]([c:16]2[c:10]([c:13]([c:18]3[c:12]([c:7]([c:15]([c:19]4[c:21]3[c:20]2[c:17]([c:9]1[H:26])[c:11]([c:14]4[H:31])[H:28])[S:22](=[O:2])(=[O:3])[N:4]=[N+:5]=[N-:1])[H:24])[H:29])[H:30])[H:27])[H:25]
135071366	23	17	50	O=C1C(Cl)C2(Cl)C3C(Cl)OCC3C1(Cl)C2(Cl)Cl	[H:18][C:10]1([C:15]2([C:16]([C:11]([O:8]1)([H:20])[Cl:2])([C:17]3([C:12]([C:9](=[O:1])[C:14]2([C:13]3([Cl:4])[Cl:5])[Cl:6])([H:21])[Cl:3])[Cl:7])[H:23])[H:22])[H:19]
381615095	45	30	50	Cc1nonc1Cn1nnc2c(N3CCC(F)(F)C3)nc(O[C@@H](C)C(F)(F)F)nc21	[H:40][C:26]1([C:24]([N:21]([C:25]([C:27]1([F:1])[F:2])([H:38])[H:39])[c:18]2[c:19]3[c:17]([n:10][c:16]([n:11]2)[O:13][C@@:30]([H:45])([C:28]([H:42])([H:43])[H:44])[C:29]([F:3])([F:4])[F:5])[N:20]([N:7]=[N:6]3)[C:23]([H:34])([H:35])[C:15]4=[N:9][O:12][N:8]=[C:14]4[C:22]([H:31])([H:32])[H:33])([H:36])[H:37])[H:41]
385453368	32	20	50	C1Cc2nc(SSc3nc4c(s3)COCC4)sc2CO1	[H:29][C:19]1([C:13]2=[C:11]([C:15]([O:3][C:17]1([H:25])[H:26])([H:21])[H:22])[S:7][C:9](=[N:1]2)[S:5][S:6][C:10]3=[N:2][C:14]4=[C:12]([S:8]3)[C:16]([O:4][C:18]([C:20]4([H:31])[H:32])([H:27])[H:28])([H:23])[H:24])[H:30]
135267677	22	9	50	CCN(CC)P(C)(=O)Cl	[H:10][C:4]([H:11])([H:12])[C:6]([H:16])([H:17])[N:3]([C:7]([H:18])([H:19])[C:5]([H:13])([H:14])[H:15])[P:9](=[O:1])([C:8]([H:20])([H:21])[H:22])[Cl:2]
135236927	12	9	50	N=c1[nH]n2cnnc2s1	[H:11][C:6]1=[N:2][N:3]=[C:7]2[N:9]1[N:8]([C:5](=[N:1][H:10])[S:4]2)[H:12]
135172584	21	10	50	CC(=N)OCCS(C)(=O)=O	[H:12][C:6]([H:13])([H:14])[C:5](=[N:3][H:11])[O:4][C:7]([H:15])([H:16])[C:9]([H:20])([H:21])[S:10](=[O:1])(=[O:2])[C:8]([H:17])([H:18])[H:19]
135101569	50	20	50	CC(C)(C)C1=CC2=C(C(C)(C)C)C=C(C(C)(C)C)C2=C1	[H:21][C:1]1=[C:4]2[C:5](=[C:8]([C:3](=[C:7]2[C:19]([C:12]([H:33])([H:34])[H:35])([C:13]([H:36])([H:37])[H:38])[C:14]([H:39])([H:40])[H:41])[H:23])[C:20]([C:15]([H:42])([H:43])[H:44])([C:16]([H:45])([H:46])[H:47])[C:17]([H:48])([H:49])[H:50])[C:2](=[C:6]1[C:18]([C:9]([H:24])([H:25])[H:26])([C:10]([H:27])([H:28])[H:29])[C:11]([H:30])([H:31])[H:32])[H:22]
135085589	36	36	50	FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(N2C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)F)C(F)(F)C1(F)F	[C:36]1([C:33]([C:31]([C:35]([C:32]([C:34]1([F:20])[F:21])([F:16])[F:17])([N:24]2[C:26]([C:28]([C:30]([C:29]([C:27]2([F:6])[F:7])([F:10])[F:11])([F:12])[F:13])([F:8])[F:9])([F:4])[F:5])[F:22])([F:14])[F:15])([F:18])[F:19])([C:25]([F:1])([F:2])[F:3])[F:23]
135017465	17	8	50	Cc1nc(C)c(C)s1	[H:12][C:7]([H:13])([H:14])[C:4]1=[C:5]([S:2][C:3](=[N:1]1)[C:6]([H:9])([H:10])[H:11])[C:8]([H:15])([H:16])[H:17]
160867296	27	15	50	C=CC[C@H]1[C@@H]2Cc3c(C(=O)O)n[nH]c3[C@H]12	[H:17][C:6](=[C:7]([H:19])[C:11]([H:21])([H:22])[C@@:13]1([C@@:15]2([C@:14]1([C:12]([C:8]3=[C:9]2[N:10]([N:2]=[C:5]3[C:4](=[O:1])[O:3][H:16])[H:20])([H:23])[H:24])[H:26])[H:27])[H:25])[H:18]
135082515	35	20	50	CC(=O)CC12NC(=O)N(C)N=C1N(C)C(=O)N(C)C2=O	[H:22][C:15]([H:23])([H:24])[C:8](=[O:3])[C:19]([H:34])([H:35])[C:20]12[C:10](=[N:5][N:11]([C:7](=[O:2])[N:14]1[H:21])[C:16]([H:25])([H:26])[H:27])[N:13]([C:6](=[O:1])[N:12]([C:9]2=[O:4])[C:17]([H:28])([H:29])[H:30])[C:18]([H:31])([H:32])[H:33]
252642863	45	27	50	Cc1ccc(SCc2n[nH]c3c2C(c2ccc(C)o2)C(C#N)C(=N)O3)cc1	[H:33][c:18]1[c:16]([c:20]([c:17]([c:19]([c:21]1[C:25]([H:41])([H:42])[H:43])[H:34])[H:32])[S:7][C:24]([H:39])([H:40])[C:8]2=[N:3][N:22]([C:12]3=[C:15]2[C:27]([C:26]([C:9](=[N:4][H:28])[O:5]3)([H:44])[C:2]#[N:1])([H:45])[C:14]4=[C:11]([C:10](=[C:13]([O:6]4)[C:23]([H:36])([H:37])[H:38])[H:29])[H:30])[H:35])[H:31]
135169621	13	10	50	O=S1(=O)CC(C(Cl)(Cl)Cl)O1	[H:12][C:9]1([C:8]([O:6][S:10]1(=[O:1])=[O:2])([H:11])[C:7]([Cl:3])([Cl:4])[Cl:5])[H:13]
135080530	18	9	50	COP([O-])([O-])(OC)OC	[H:10][C:6]([H:11])([H:12])[O:3][P:9]([O-:1])([O-:2])([O:4][C:7]([H:13])([H:14])[H:15])[O:5][C:8]([H:16])([H:17])[H:18]
135059066	39	19	50	O=NN(CCS(=O)CCCl)C(=O)NC1CCCCC1	[H:29][C:14]1([C:15]([C:17]([C:19]([C:18]([C:16]1([H:33])[H:34])([H:37])[H:38])([H:39])[N:8]([H:20])[C:6](=[O:2])[N:7]([C:11]([H:23])([H:24])[C:13]([H:27])([H:28])[S:9](=[O:3])[C:12]([H:25])([H:26])[C:10]([H:21])([H:22])[Cl:4])[N:5]=[O:1])([H:35])[H:36])([H:31])[H:32])[H:30]
135048586	17	7	50	OC1CCCSC1	[H:13][C:5]1([C:6]([C:7]([C:4]([S:2][C:3]1([H:9])[H:10])([H:11])[H:12])([H:17])[O:1][H:8])([H:15])[H:16])[H:14]
135025839	13	13	49	N#CC(F)(F)C(F)(F)C(F)(F)C#N	[C:9](#[N:1])[C:11]([C:13]([C:12]([C:10]#[N:2])([F:5])[F:6])([F:7])[F:8])([F:3])[F:4]
252663875	39	23	50	COC(=O)CSc1nc(Cc2ccccc2)nc2ccccc12	[H:24][c:8]1[c:9]([c:11]([c:15]([c:12]([c:10]1[H:26])[H:28])[C:23]([H:38])([H:39])[c:7]2[n:3][c:19]3[c:16]([c:13]([c:14]([c:18]([c:20]3[c:17]([n:2]2)[S:5][C:22]([H:36])([H:37])[C:6](=[O:1])[O:4][C:21]([H:33])([H:34])[H:35])[H:32])[H:30])[H:29])[H:31])[H:27])[H:25]
135321365	47	25	50	CCCOCC1COC(Cn2ccnc2)(c2cc3ccccc3o2)O1	[H:31][c:12]1[c:11]([c:13]([c:15]2[c:16]([c:14]1[H:33])[C:8](=[C:10]([O:2]2)[C:22]3([O:4][C:21]([C:25]([O:5]3)([H:47])[C:20]([H:39])([H:40])[O:3][C:19]([H:37])([H:38])[C:24]([H:45])([H:46])[C:18]([H:34])([H:35])[H:36])([H:41])[H:42])[C:23]([H:43])([H:44])[N:17]4[C:9](=[C:7]([N:1]=[C:6]4[H:26])[H:27])[H:29])[H:28])[H:32])[H:30]
135183304	34	22	50	FC(F)(F)c1cc(Cl)ccc1/N=C1\CCCN1C/C(Cl)=C/Cl	[H:25][c:12]1[c:11]([c:14]([c:13]([c:16]([c:15]1/[N:7]=[C:10]/2\[C:20]([C:22]([C:21]([N:17]2[C:19]([H:27])([H:28])/[C:9](=[C:8](\[H:23])/[Cl:4])/[Cl:5])([H:31])[H:32])([H:33])[H:34])([H:29])[H:30])[C:18]([F:1])([F:2])[F:3])[H:26])[Cl:6])[H:24]
136352393	38	23	50	Cc1n(CC#CCOc2ccon2)cc[n+]1-c1ccc(Br)cc1	[H:30][c:15]1[c:13]([c:17]([c:14]([c:16]([c:18]1[N+:20]2=[C:12]([N:19]([C:10](=[C:11]2[H:27])[H:26])[C:23]([H:37])([H:38])[C:3]#[C:2][C:21]([H:32])([H:33])[O:6][C:7]3=[N:4][O:5][C:8](=[C:9]3[H:25])[H:24])[C:22]([H:34])([H:35])[H:36])[H:31])[H:29])[Br:1])[H:28]
125089384	43	33	50	O=c1cc(-c2cc(F)c(Cl)nc2Cl)nc2c(-c3cccc4ccccc34)c(C(F)(F)F)[nH]n12	[H:36][c:19]1[c:21]([c:27]([c:30]2[c:29]([c:25]1[H:40])[c:26]([c:20]([c:22]([c:28]2[C:14]3=[C:15]([N:31]([N:32]4[C:11]3=[N:8][C:13](=[C:12]([C:10]4=[O:1])[H:34])[c:24]5[c:18]([c:23]([c:16]([n:9][c:17]5[Cl:7])[Cl:6])[F:2])[H:35])[H:43])[C:33]([F:3])([F:4])[F:5])[H:39])[H:37])[H:41])[H:42])[H:38]
433941283	49	30	50	CC1(C)C=C(n2ccccc2=O)c2cc(S(=O)(=O)Nc3ccc(Br)cc3)ccc2O1	[H:39][c:16]1[c:13]([c:20]([c:14]([c:17]([c:23]1[N:26]([H:43])[S:30](=[O:2])(=[O:3])[c:24]2[c:18]([c:15]([c:21]3[c:22]([c:19]2[H:42])[C:11](=[C:12]([C:29]([O:5]3)([C:27]([H:44])([H:45])[H:46])[C:28]([H:47])([H:48])[H:49])[H:35])[N:25]4[C:10](=[C:9]([C:8](=[C:7]([C:6]4=[O:1])[H:31])[H:32])[H:33])[H:34])[H:38])[H:41])[H:40])[H:37])[Br:4])[H:36]
381616091	26	14	50	Clc1nnn(C23CCCN(CC2)C3)n1	[H:21][C:11]1([C:13]([C:14]2([C:12]([C:9]([N:6]([C:8]1([H:15])[H:16])[C:10]2([H:19])[H:20])([H:17])[H:18])([H:23])[H:24])[N:7]3[N:4]=[C:5]([N:2]=[N:3]3)[Cl:1])([H:25])[H:26])[H:22]
135237613	15	14	50	FC(F)(F)c1nc(Cl)c2ncsc2n1	[H:15][C:9]1=[N:5][c:13]2[c:12]([n:7][c:10]([n:6][c:11]2[Cl:4])[C:14]([F:1])([F:2])[F:3])[S:8]1
135120502	30	18	50	O=C1C(F)=C(N2CC2)C(=O)C(N2CC2)=C1N1CC1	[H:27][C:17]1([C:18]([N:12]1[C:9]2=[C:8]([C:4](=[O:1])[C:6](=[C:7]([C:5]2=[O:2])[N:10]3[C:13]([C:14]3([H:21])[H:22])([H:19])[H:20])[F:3])[N:11]4[C:15]([C:16]4([H:25])[H:26])([H:23])[H:24])([H:29])[H:30])[H:28]
135078812	45	23	50	C1=C2/CCC(=N2)/C=C2/CCC(N2)C2CCC(=N2)/C=C2/CCC/1=N2	[H:25]/[C:8]/1=[C:11]/2\[C:18]([C:15]([C:5](=[N:2]2)/[C:9](=[C:12]\3/[C:19]([C:21]([C:23]([N:13]3[H:27])([C:22]4([C:20]([C:16]([C:6](=[N:3]4)/[C:7](=[C:10]\5/[C:17]([C:14]([C:4]1=[N:1]5)([H:28])[H:29])([H:34])[H:35])/[H:24])([H:32])[H:33])([H:40])[H:41])[H:44])[H:45])([H:42])[H:43])([H:38])[H:39])/[H:26])([H:30])[H:31])([H:36])[H:37]
135001269	32	14	50	CO/C=C/C=C1/OC(C)(C)OC1(C)C	[H:17]/[C:6](=[C:7]\1/[C:14]([O:3][C:13]([O:2]1)([C:9]([H:21])([H:22])[H:23])[C:10]([H:24])([H:25])[H:26])([C:11]([H:27])([H:28])[H:29])[C:12]([H:30])([H:31])[H:32])/[C:5](=[C:4](\[H:15])/[O:1][C:8]([H:18])([H:19])[H:20])/[H:16]
136961223	31	23	50	CC1=C(C#N)C(=C(C#N)C#N)OC1(C)c1ccc(Cl)c(Cl)c1Cl	[H:25][c:16]1[c:15]([c:17]([c:18]([c:19]([c:20]1[C:23]2([C:14](=[C:12]([C:13](=[C:11]([C:7]#[N:1])[C:8]#[N:2])[O:10]2)[C:9]#[N:3])[C:21]([H:26])([H:27])[H:28])[C:22]([H:29])([H:30])[H:31])[Cl:6])[Cl:5])[Cl:4])[H:24]
104134730	48	23	50	CC(C)(C)c1cnc(CSc2cnc(NC3CCCCC3)s2)o1	[H:25][C:9]1=[C:11]([O:3][C:7](=[N:2]1)[C:13]([H:27])([H:28])[S:5][C:10]2=[C:8]([N:1]=[C:6]([S:4]2)[N:12]([H:26])[C:22]3([C:20]([C:18]([C:17]([C:19]([C:21]3([H:46])[H:47])([H:42])[H:43])([H:38])[H:39])([H:40])[H:41])([H:44])[H:45])[H:48])[H:24])[C:23]([C:14]([H:29])([H:30])[H:31])([C:15]([H:32])([H:33])[H:34])[C:16]([H:35])([H:36])[H:37]
103959196	35	22	50	O=P(O)(O)CN[C@@H](CC#Cc1ccccc1F)c1nnn[nH]1	[H:26][c:12]1[c:11]([c:13]([c:15]([c:16]([c:14]1[H:28])[C:3]#[C:4][C:19]([H:31])([H:32])[C@@:21]([H:35])([C:10]2=[N:7][N:5]=[N:6][N:17]2[H:29])[N:18]([H:30])[C:20]([H:33])([H:34])[P:22](=[O:1])([O:8][H:23])[O:9][H:24])[F:2])[H:27])[H:25]
85301056	21	20	50	FC(F)(F)C(F)(F)c1nc2c(I)c(I)c(I)c(I)c2[nH]1	[H:21][N:18]1[c:17]2[c:16]([c:14]([c:12]([c:13]([c:15]2[I:9])[I:7])[I:6])[I:8])[N:10]=[C:11]1[C:20]([C:19]([F:1])([F:2])[F:3])([F:4])[F:5]
103931643	43	30	50	O=C(O)c1cccc(-c2cn3cccc(C(=O)Nc4nc5ccccc5s4)c3n2)n1	[H:39][c:23]1[c:24]([c:26]([c:28]2[c:27]([c:25]1[H:41])[N:3]=[C:10]([S:7]2)[N:29]([H:43])[C:9](=[O:2])[C:14]3=[C:12]([C:13](=[C:16]([N:30]4[C:11]3=[N:4][C:15](=[C:17]4[H:35])[c:19]5[c:21]([c:22]([c:20]([c:18]([n:5]5)[C:8](=[O:1])[O:6][H:31])[H:36])[H:38])[H:37])[H:34])[H:33])[H:32])[H:42])[H:40]
242053734	45	24	50	COc1ncnc2c1oc1nc(C(C)C)c3c(c12)CC(C)(C)OC3	[H:25][c:7]1[n:2][c:10]-2[c:12]([c:8]([n:1]1)[O:5][C:16]([H:26])([H:27])[H:28])[O:4][c:9]3[c:13]2[c:15]4[c:14]([c:11]([n:3]3)[C:23]([H:45])([C:18]([H:31])([H:32])[H:33])[C:19]([H:34])([H:35])[H:36])[C:17]([O:6][C:24]([C:22]4([H:43])[H:44])([C:20]([H:37])([H:38])[H:39])[C:21]([H:40])([H:41])[H:42])([H:29])[H:30]
376228835	20	13	50	CC(C)O/C(Cl)=C(/Cl)C(Cl)=C(Cl)Cl	[H:14][C:11]([H:15])([H:16])[C:13]([H:20])([C:12]([H:17])([H:18])[H:19])[O:6]/[C:9](=[C:10](\[C:8](=[C:7]([Cl:1])[Cl:2])[Cl:3])/[Cl:5])/[Cl:4]
135267532	42	18	50	C=C(C)N(NC(=N)SCC)C(=O)NCC(C)(C)C	[H:20][C:6](=[C:7]([C:11]([H:24])([H:25])[H:26])[N:9]([C:4](=[O:1])[N:10]([H:23])[C:17]([H:41])([H:42])[C:18]([C:13]([H:30])([H:31])[H:32])([C:14]([H:33])([H:34])[H:35])[C:15]([H:36])([H:37])[H:38])[N:8]([H:22])[C:5](=[N:2][H:19])[S:3][C:16]([H:39])([H:40])[C:12]([H:27])([H:28])[H:29])[H:21]
135259180	19	13	50	O=P(Cl)(c1cccs1)c1cccs1	[H:16][C:7]1=[C:5]([S:3][C:11](=[C:9]1[H:18])[P:13](=[O:1])([C:12]2=[C:10]([C:8](=[C:6]([S:4]2)[H:15])[H:17])[H:19])[Cl:2])[H:14]
135249862	48	28	49	N[C@@H](Cc1nc(I)[nH]c1I)C(=O)N1CCC[C@H]1C(=O)NC(=O)[C@@H]1CCC(=O)N1	[H:47][C@:27]1([C:24]([C:20]([C:8](=[O:1])[N:18]1[H:33])([H:34])[H:35])([H:42])[H:43])[C:10](=[O:3])[N:15]([H:29])[C:11](=[O:4])[C@@:28]2([C:25]([C:22]([C:21]([N:19]2[C:9](=[O:2])[C@:26]([H:46])([C:23]([H:40])([H:41])[C:14]3=[C:13]([N:16]([C:12](=[N:7]3)[I:5])[H:30])[I:6])[N:17]([H:31])[H:32])([H:36])[H:37])([H:38])[H:39])([H:44])[H:45])[H:48]
135242451	8	8	50	ClC1=NSC(Cl)=NS1	[C:7]1(=[N:3][S:6][C:8](=[N:4][S:5]1)[Cl:2])[Cl:1]
135240008	23	11	50	CCCCn1c(=N)[nH][nH]c1=S	[H:15][C:8]([H:16])([H:17])[C:10]([H:20])([H:21])[C:11]([H:22])([H:23])[C:9]([H:18])([H:19])[N:7]1[C:4](=[N:2][H:12])[N:6]([N:5]([C:3]1=[S:1])[H:13])[H:14]
135231558	25	16	50	NC(N)=NNC(=O)c1nc(Cl)c(N)nc1N	[H:24][N:16]([H:25])[c:11]1[c:9]([n:4][c:8]([c:10]([n:5]1)[N:15]([H:22])[H:23])[Cl:2])[C:6](=[O:1])[N:14]([H:21])[N:3]=[C:7]([N:12]([H:17])[H:18])[N:13]([H:19])[H:20]
135187120	39	21	50	S=C1SCN(C2CCCCC2)CN1c1ccc(Br)c(Cl)c1	[H:23][c:7]1[c:6]([c:10]([c:9]([c:8]([c:11]1[N:12]2[C:5](=[S:1])[S:4][C:14]([N:13]([C:15]2([H:27])[H:28])[C:21]3([C:19]([C:17]([C:16]([C:18]([C:20]3([H:37])[H:38])([H:33])[H:34])([H:29])[H:30])([H:31])[H:32])([H:35])[H:36])[H:39])([H:25])[H:26])[H:24])[Cl:2])[Br:3])[H:22]
135149561	32	13	50	C=CC/C=C/CCC1(C)NCCS1	[H:14][C:2](=[C:3]([H:16])[C:7]([H:20])([H:21])/[C:4](=[C:5](\[H:18])/[C:10]([H:27])([H:28])[C:12]([H:31])([H:32])[C:13]1([N:6]([C:11]([C:9]([S:1]1)([H:25])[H:26])([H:29])[H:30])[H:19])[C:8]([H:22])([H:23])[H:24])/[H:17])[H:15]
135110784	21	9	50	CC/N=N/C(C)(C)OO	[H:11][C:5]([H:12])([H:13])[C:8]([H:20])([H:21])/[N:1]=[N:2]/[C:9]([C:6]([H:14])([H:15])[H:16])([C:7]([H:17])([H:18])[H:19])[O:4][O:3][H:10]
135101194	30	18	50	CC(C)=C1C2CCC1c1c(F)c(F)c(F)c(F)c12	[H:27][C:17]1([C:18]([C:16]2([c:12]3[c:11]([c:9]([c:7]([c:8]([c:10]3[F:4])[F:2])[F:1])[F:3])[C:15]1([C:6]2=[C:5]([C:13]([H:19])([H:20])[H:21])[C:14]([H:22])([H:23])[H:24])[H:25])[H:26])([H:29])[H:30])[H:28]
135100620	3	3	50	O=NI	[N:3](=[O:1])[I:2]
135098489	6	6	49	FSS(F)(F)F	[F:1][S:5][S:6]([F:2])([F:3])[F:4]
135094002	7	7	50	N#CP(C#N)C#N	[C:4](#[N:1])[P:7]([C:5]#[N:2])[C:6]#[N:3]
135034925	39	29	47	O=S1(=O)OC(c2cc(I)c(O)c(I)c2)(c2cc(I)c(O)c(I)c2)c2ccccc21	[H:32][c:10]1[c:11]([c:17]([c:27]2[c:26]([c:16]1[H:38])[C:28]([O:9][S:29]2(=[O:1])=[O:2])([c:24]3[c:12]([c:18]([c:22]([c:19]([c:13]3[H:35])[I:4])[O:7][H:30])[I:3])[H:34])[c:25]4[c:14]([c:20]([c:23]([c:21]([c:15]4[H:37])[I:6])[O:8][H:31])[I:5])[H:36])[H:39])[H:33]
135028471	13	11	50	OC(O)(C(F)(F)F)C(F)(F)F	[H:12][O:7][C:11]([C:9]([F:1])([F:2])[F:3])([C:10]([F:4])([F:5])[F:6])[O:8][H:13]
135014204	10	10	50	ClC#CC(Cl)(Cl)C(Cl)(Cl)Cl	[C:8](#[C:7][Cl:1])[C:10]([C:9]([Cl:2])([Cl:3])[Cl:4])([Cl:5])[Cl:6]
135000561	37	15	50	CCN(CC)P1(=O)OC(C)(C)CC1(C)O	[H:36][C:12]1([C:13]([O:3][P:15](=[O:1])([C:14]1([C:9]([H:29])([H:30])[H:31])[O:2][H:16])[N:4]([C:10]([H:32])([H:33])[C:5]([H:17])([H:18])[H:19])[C:11]([H:34])([H:35])[C:6]([H:20])([H:21])[H:22])([C:7]([H:23])([H:24])[H:25])[C:8]([H:26])([H:27])[H:28])[H:37]
104074540	50	28	50	Cn1c(O)c(C2=Nc3ccccc3/C2=N\OCC[NH+](C)C)c2cccc(Br)c21	[H:32][c:12]1[c:10]([c:14]([c:18]2[c:20]([c:16]1[H:36])/[C:9](=[N:3]\[O:5][C:24]([H:40])([H:41])[C:27]([H:48])([H:49])[N+:28]([H:50])([C:25]([H:42])([H:43])[H:44])[C:26]([H:45])([H:46])[H:47])/[C:6](=[N:2]2)[C:7]3=[C:8]([N:22]([c:21]4[c:19]3[c:15]([c:11]([c:13]([c:17]4[Br:1])[H:33])[H:31])[H:35])[C:23]([H:37])([H:38])[H:39])[O:4][H:29])[H:34])[H:30]
104028112	44	23	50	CN1CCN(C2=Cn3c(CO)ccc3Sc3ccccc32)CC1	[H:29][c:10]1[c:9]([c:11]([c:13]2[c:14]([c:12]1[H:31])[C:7](=[C:5]([N:15]3[C:8](=[C:4]([C:3](=[C:6]3[S:2]2)[H:25])[H:26])[C:18]([H:32])([H:33])[O:1][H:24])[H:27])[N:16]4[C:20]([C:22]([N:17]([C:23]([C:21]4([H:39])[H:40])([H:43])[H:44])[C:19]([H:34])([H:35])[H:36])([H:41])[H:42])([H:37])[H:38])[H:30])[H:28]
